what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1457624639231
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1457624639379
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1457624639679
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1457624640395
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624640775
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1457624642086
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624642250
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1457624642310
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1457624644214
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1457624645138
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1457624645326
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1457624646231
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1457624647453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624653268
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624685891
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1457624699504
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1457624699767
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1457624715689
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1457624716069
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624733080
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624734540
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624734677
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624763904
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624765894
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624967158
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1457624970659
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1457624971049
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1457624971284
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1457624971440
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1457624971565
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624972806
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624981792
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1457624983651
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1457624984510
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1457624984964
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1457624985151
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1457624985292
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624985667
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457624989376
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1457624991689
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1457625012124
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457625019267
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457625065326
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1457625068140
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1457625077053
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1457625081046
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457625091584
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457625105898
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1457625107599
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1457625116584
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1457625121591
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457625122638
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1457625122701
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457625124685
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1457625128623
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1457625139986
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457625141189
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457625150986
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1457625151017
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457625151689
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457625336045
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457625337031
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457625340494
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457625350837
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457626690864
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1457626692380
